tenure,MonthlyCharges,PhoneService_No,PhoneService_Yes,MultipleLines_No phone service,Churn
0.9130434782608695,-0.2557497700091995,1.0,-1.0,1.0,No
-0.34782608695652173,0.2870285188592458,0.0,0.0,0.0,No
-0.08695652173913043,-0.21619135234590606,1.0,-1.0,1.0,Yes
0.8260869565217391,-0.36430542778288866,0.0,0.0,0.0,No
-0.6086956521739131,-0.6421343146274148,1.0,-1.0,1.0,Yes
-0.5869565217391305,-0.4783808647654093,0.0,0.0,0.0,Yes
0.30434782608695654,-0.8215271389144434,0.0,0.0,0.0,No
-0.13043478260869565,0.08555657773689064,0.0,0.0,0.0,No
0.7608695652173914,-0.9227230910763569,0.0,0.0,0.0,No
0.6086956521739131,-0.9337626494940202,0.0,0.0,0.0,No
-0.6086956521739131,0.0018399264029440392,0.0,0.0,0.0,Yes
0.9347826086956522,0.32566697332106725,0.0,0.0,0.0,No
-0.45652173913043476,0.01471941122355127,0.0,0.0,0.0,Yes
0.6956521739130435,0.564857405703772,0.0,0.0,0.0,No
0.7608695652173914,0.25666973321067166,0.0,0.0,0.0,No
0.9130434782608695,-0.8537258509659613,0.0,0.0,0.0,No
0.782608695652174,0.5280588776448943,0.0,0.0,0.0,No
-0.5652173913043478,-0.9337626494940202,0.0,0.0,0.0,No
-0.6086956521739131,-0.4544618215271389,0.0,0.0,0.0,Yes
0.021739130434782608,-0.10763569457221701,0.0,0.0,0.0,No
-0.30434782608695654,-0.015639374425022896,0.0,0.0,0.0,No
-0.45652173913043476,-0.03311867525298983,0.0,0.0,0.0,No
-0.4782608695652174,0.4535418583256671,0.0,0.0,0.0,Yes
0.8913043478260869,0.6954921803127878,0.0,0.0,0.0,No
0.717391304347826,0.2897884084636615,0.0,0.0,0.0,No
-0.5,-0.9319227230910763,0.0,0.0,0.0,No
-0.32608695652173914,0.1941122355105798,0.0,0.0,0.0,No
-0.15217391304347827,0.25390984360625596,0.0,0.0,0.0,No
-0.15217391304347827,-0.9236430542778289,0.0,0.0,0.0,No
-0.2826086956521739,-0.11223551057957673,0.0,0.0,0.0,No
-0.41304347826086957,-0.8215271389144434,0.0,0.0,0.0,No
-0.34782608695652173,-0.264029438822447,0.0,0.0,0.0,No
-0.1956521739130435,0.22171113155473804,0.0,0.0,0.0,Yes
-0.5869565217391305,-0.011959521619135079,0.0,0.0,0.0,No
0.5217391304347826,0.06531738730450803,0.0,0.0,0.0,No
-0.391304347826087,-0.9153633854645814,0.0,0.0,0.0,No
0.8695652173913043,-0.9282428702851886,0.0,0.0,0.0,No
-0.5434782608695652,0.010119595216191563,0.0,0.0,0.0,Yes
0.9347826086956522,0.34406623735050607,0.0,0.0,0.0,No
0.6304347826086957,-0.46090156393744247,1.0,-1.0,1.0,Yes
-0.2826086956521739,-0.9190432382704692,0.0,0.0,0.0,No
0.30434782608695654,0.25574977000919974,0.0,0.0,0.0,No
-0.5869565217391305,0.6264949402023922,0.0,0.0,0.0,Yes
-0.32608695652173914,0.21343146274149052,0.0,0.0,0.0,No
0.5217391304347826,0.4507819687212512,0.0,0.0,0.0,Yes
0.06521739130434782,-0.9162833486660534,0.0,0.0,0.0,No
0.10869565217391304,-0.8399264029438822,0.0,0.0,0.0,No
-0.30434782608695654,0.07543698252069933,0.0,0.0,0.0,Yes
-0.4782608695652174,0.11223551057957698,0.0,0.0,0.0,Yes
-0.30434782608695654,0.6439742410303588,0.0,0.0,0.0,No
0.6956521739130435,-0.9162833486660534,0.0,0.0,0.0,No
-0.6086956521739131,-0.7433302667893283,1.0,-1.0,1.0,Yes
-0.6086956521739131,-0.46090156393744247,0.0,0.0,0.0,No
-0.45652173913043476,0.26034958601655944,0.0,0.0,0.0,Yes
0.08695652173913043,0.08095676172953094,0.0,0.0,0.0,No
-0.34782608695652173,0.16375344986200563,0.0,0.0,0.0,Yes
-0.6086956521739131,-0.8380864765409384,1.0,-1.0,1.0,Yes
-0.1956521739130435,-0.34130634774609014,0.0,0.0,0.0,No
-0.5652173913043478,-0.735050597976081,1.0,-1.0,1.0,No
-0.34782608695652173,-0.9328426862925483,0.0,0.0,0.0,No
0.2391304347826087,-0.2529898804047837,0.0,0.0,0.0,No
0.30434782608695654,0.028518859245630388,0.0,0.0,0.0,No
-0.5,0.3799448022079118,0.0,0.0,0.0,Yes
0.8695652173913043,-0.9310027598896045,0.0,0.0,0.0,No
0.9347826086956522,0.724011039558418,0.0,0.0,0.0,No
0.6521739130434783,-0.939282428702852,0.0,0.0,0.0,No
-0.1956521739130435,0.48206071757129726,0.0,0.0,0.0,No
-0.10869565217391304,-0.8509659613615455,0.0,0.0,0.0,No
0.6521739130434783,0.7543698252069918,0.0,0.0,0.0,No
0.9347826086956522,0.7709291628334869,0.0,0.0,0.0,No
-0.6086956521739131,-0.9126034958601655,0.0,0.0,0.0,No
-0.043478260869565216,0.5804967801287951,0.0,0.0,0.0,No
-0.32608695652173914,0.17847286108555666,0.0,0.0,0.0,No
0.9130434782608695,0.6476540938362467,0.0,0.0,0.0,No
-0.34782608695652173,0.1462741490340387,0.0,0.0,0.0,No
0.32608695652173914,-0.027598896044158237,0.0,0.0,0.0,No
0.08695652173913043,0.17663293468261287,0.0,0.0,0.0,No
0.9347826086956522,-0.27414903403863833,1.0,-1.0,1.0,No
-0.6086956521739131,0.17571297148114098,0.0,0.0,0.0,Yes
-0.21739130434782608,0.6669733210671573,0.0,0.0,0.0,Yes
0.7608695652173914,0.5906163753449865,0.0,0.0,0.0,No
-0.5869565217391305,-0.4480220791168353,0.0,0.0,0.0,Yes
-0.6086956521739131,-0.8298068077276909,1.0,-1.0,1.0,No
0.6956521739130435,-0.9310027598896045,0.0,0.0,0.0,No
0.0,-0.9264029438822448,0.0,0.0,0.0,No
-0.13043478260869565,0.30266789328426874,0.0,0.0,0.0,No
0.6086956521739131,-0.21343146274149025,1.0,-1.0,1.0,No
0.9347826086956522,-0.4618215271389144,1.0,-1.0,1.0,No
0.8043478260869565,-0.2529898804047837,1.0,-1.0,1.0,No
0.782608695652174,0.2548298068077279,0.0,0.0,0.0,No
-0.45652173913043476,0.17755289788408476,0.0,0.0,0.0,No
-0.5434782608695652,-0.003679852805887556,0.0,0.0,0.0,Yes
0.9130434782608695,-0.8390064397424103,0.0,0.0,0.0,No
-0.6086956521739131,-0.9227230910763569,0.0,0.0,0.0,No
-0.5434782608695652,-0.37350505979760806,0.0,0.0,0.0,Yes
-0.3695652173913043,-0.9383624655013799,0.0,0.0,0.0,No
-0.10869565217391304,-0.36338546458141663,1.0,-1.0,1.0,No
0.043478260869565216,0.19871205151793953,0.0,0.0,0.0,No
-0.6086956521739131,-0.27874885004599803,0.0,0.0,0.0,Yes
0.021739130434782608,0.35970561177552923,0.0,0.0,0.0,No
0.391304347826087,0.27506899724011047,0.0,0.0,0.0,No
0.5434782608695652,0.6927322907083718,0.0,0.0,0.0,No
0.45652173913043476,0.4259429622815089,0.0,0.0,0.0,No
-0.6086956521739131,0.2621895124195032,0.0,0.0,0.0,Yes
0.9347826086956522,-0.9218031278748849,0.0,0.0,0.0,No
0.0,-0.8316467341306348,0.0,0.0,0.0,No
-0.5869565217391305,-0.29346826126954917,0.0,0.0,0.0,Yes
-0.41304347826086957,-0.749770009199632,1.0,-1.0,1.0,No
-0.2391304347826087,0.05151793928242892,0.0,0.0,0.0,No
-0.391304347826087,0.4535418583256671,0.0,0.0,0.0,Yes
-0.2826086956521739,-0.9310027598896045,0.0,0.0,0.0,No
0.9347826086956522,0.2989880404783809,0.0,0.0,0.0,No
0.9347826086956522,0.7148114075436984,0.0,0.0,0.0,No
0.2608695652173913,0.08003679852805905,0.0,0.0,0.0,No
0.782608695652174,0.44250229990800394,0.0,0.0,0.0,No
-0.34782608695652173,-0.28610855565777366,0.0,0.0,0.0,No
-0.5434782608695652,0.09199632014719412,0.0,0.0,0.0,No
0.2608695652173913,-0.09843606255749761,0.0,0.0,0.0,No
-0.30434782608695654,0.07451701931922745,0.0,0.0,0.0,Yes
-0.6086956521739131,-0.40110395584176634,0.0,0.0,0.0,Yes
0.2826086956521739,0.5271389144434224,0.0,0.0,0.0,No
0.4782608695652174,0.4259429622815089,0.0,0.0,0.0,No
-0.5869565217391305,0.0009199632014721504,0.0,0.0,0.0,Yes
-0.6086956521739131,-0.5547378104875804,1.0,-1.0,1.0,Yes
0.06521739130434782,0.24563017479300847,0.0,0.0,0.0,No
-0.41304347826086957,-0.9291628334866605,0.0,0.0,0.0,No
0.8260869565217391,-0.19871205151793925,1.0,-1.0,1.0,No
0.6956521739130435,0.8233670653173873,0.0,0.0,0.0,No
0.45652173913043476,0.8095676172953082,0.0,0.0,0.0,No
-0.5869565217391305,-0.4737810487580496,0.0,0.0,0.0,Yes
0.0,-0.4664213431462741,1.0,-1.0,1.0,No
-0.5652173913043478,-0.5372585096596136,1.0,-1.0,1.0,Yes
-0.34782608695652173,0.6724931002759892,0.0,0.0,0.0,Yes
0.6086956521739131,0.3587856485740571,0.0,0.0,0.0,No
0.043478260869565216,-0.3771849126034958,1.0,-1.0,1.0,No
0.34782608695652173,0.7902483900643975,0.0,0.0,0.0,No
0.6956521739130435,0.3265869365225391,0.0,0.0,0.0,No
0.45652173913043476,-0.8362465501379945,0.0,0.0,0.0,No
-0.21739130434782608,0.6375344986200554,0.0,0.0,0.0,No
0.6521739130434783,-0.9383624655013799,0.0,0.0,0.0,Yes
0.9130434782608695,-0.8482060717571297,0.0,0.0,0.0,No
-0.2826086956521739,0.4434222631094758,0.0,0.0,0.0,Yes
0.6086956521739131,-0.19503219871205144,0.0,0.0,0.0,No
-0.6086956521739131,-0.8380864765409384,1.0,-1.0,1.0,Yes
-0.1956521739130435,0.6752529898804049,0.0,0.0,0.0,No
-0.6086956521739131,0.004599816007359706,0.0,0.0,0.0,Yes
-0.5217391304347826,0.2769089236430545,0.0,0.0,0.0,Yes
0.5,0.6384544618215272,0.0,0.0,0.0,Yes
-0.17391304347826086,-0.0993560257589695,0.0,0.0,0.0,No
-0.32608695652173914,-0.28242870285188587,1.0,-1.0,1.0,No
-0.5217391304347826,-0.36430542778288866,0.0,0.0,0.0,No
-0.5,-0.27966881324747006,0.0,0.0,0.0,No
-0.41304347826086957,-0.35234590616375333,0.0,0.0,0.0,No
-0.6086956521739131,-0.8270469181232751,0.0,0.0,0.0,No
0.8478260869565217,-0.29254829806807714,0.0,0.0,0.0,No
-0.2391304347826087,0.45630174793008305,0.0,0.0,0.0,Yes
-0.15217391304347827,0.10395584176632947,0.0,0.0,0.0,No
-0.1956521739130435,-0.4783808647654093,0.0,0.0,0.0,No
-0.6086956521739131,-0.006439742410303484,0.0,0.0,0.0,Yes
-0.45652173913043476,0.07635694572217122,0.0,0.0,0.0,Yes
-0.41304347826086957,-0.4691812327506899,0.0,0.0,0.0,Yes
-0.10869565217391304,0.10579576816927325,0.0,0.0,0.0,Yes
0.13043478260869565,-0.16835326586936508,0.0,0.0,0.0,No
-0.13043478260869565,0.30266789328426874,0.0,0.0,0.0,No
-0.5,0.3495860165593377,0.0,0.0,0.0,No
-0.3695652173913043,-0.9319227230910763,0.0,0.0,0.0,No
-0.6086956521739131,-0.9218031278748849,0.0,0.0,0.0,No
0.9130434782608695,0.10487580496780136,0.0,0.0,0.0,No
0.13043478260869565,0.5602575896964123,0.0,0.0,0.0,No
0.2391304347826087,0.07727690892364311,0.0,0.0,0.0,No
-0.6086956521739131,0.05979760809567618,0.0,0.0,0.0,Yes
-0.13043478260869565,-0.10027598896044139,0.0,0.0,0.0,No
-0.5434782608695652,0.46182152713891467,0.0,0.0,0.0,Yes
-0.5434782608695652,0.36890524379024864,0.0,0.0,0.0,No
0.8478260869565217,-0.18491260349586014,1.0,-1.0,1.0,No
0.1956521739130435,0.2115915363385465,0.0,0.0,0.0,No
0.5,-0.8380864765409384,0.0,0.0,0.0,No
0.06521739130434782,0.08371665133394686,0.0,0.0,0.0,Yes
0.0,0.09567617295308194,0.0,0.0,0.0,No
0.1956521739130435,0.566697332106716,0.0,0.0,0.0,No
0.41304347826086957,0.15455381784728622,0.0,0.0,0.0,No
-0.6086956521739131,-0.9402023919043239,0.0,0.0,0.0,No
-0.15217391304347827,0.34406623735050607,0.0,0.0,0.0,No
0.30434782608695654,0.8224471021159155,0.0,0.0,0.0,No
-0.5217391304347826,-0.018399264029438825,0.0,0.0,0.0,No
-0.5217391304347826,0.18859245630174795,0.0,0.0,0.0,Yes
0.4782608695652174,0.7304507819687214,0.0,0.0,0.0,No
0.9130434782608695,-0.9282428702851886,0.0,0.0,0.0,No
0.1956521739130435,0.18307267709291636,0.0,0.0,0.0,Yes
-0.10869565217391304,0.4195032198712054,0.0,0.0,0.0,Yes
0.13043478260869565,0.38914443422263123,0.0,0.0,0.0,No
0.5434782608695652,0.22263109475620993,0.0,0.0,0.0,Yes
0.9347826086956522,-0.19043238270469173,1.0,-1.0,1.0,No
-0.6086956521739131,-0.47010119595216193,0.0,0.0,0.0,No
-0.43478260869565216,-0.4001839926402943,0.0,0.0,0.0,No
0.8695652173913043,-0.18951241950321984,1.0,-1.0,1.0,No
0.5,0.5952161913523462,0.0,0.0,0.0,No
-0.391304347826087,0.23091076356945744,0.0,0.0,0.0,No
-0.5869565217391305,0.0,0.0,0.0,0.0,Yes
-0.021739130434782608,-0.6338546458141674,1.0,-1.0,1.0,No
-0.2608695652173913,0.22631094756209774,0.0,0.0,0.0,No
0.13043478260869565,-0.9291628334866605,0.0,0.0,0.0,No
-0.45652173913043476,-0.9411223551057957,0.0,0.0,0.0,No
0.3695652173913043,0.45170193192272334,0.0,0.0,0.0,No
-0.4782608695652174,0.06439742410303588,0.0,0.0,0.0,Yes
-0.5869565217391305,0.18859245630174795,0.0,0.0,0.0,Yes
0.8478260869565217,0.10027598896044164,0.0,0.0,0.0,Yes
0.30434782608695654,0.6301747930082797,0.0,0.0,0.0,Yes
0.8478260869565217,0.32750689972401126,0.0,0.0,0.0,No
0.15217391304347827,0.4498620055197793,0.0,0.0,0.0,No
0.7391304347826086,0.6080956761729533,0.0,0.0,0.0,Yes
0.06521739130434782,-0.28886844526218947,0.0,0.0,0.0,No
0.9130434782608695,0.283348666053358,0.0,0.0,0.0,No
0.8043478260869565,-0.05335786568537244,0.0,0.0,0.0,No
0.7391304347826086,-0.9172033118675252,0.0,0.0,0.0,No
0.2608695652173913,-0.9218031278748849,0.0,0.0,0.0,No
-0.6086956521739131,0.03219871205151794,0.0,0.0,0.0,No
-0.5869565217391305,0.36890524379024864,0.0,0.0,0.0,Yes
0.8913043478260869,-0.936522539098436,0.0,0.0,0.0,No
-0.13043478260869565,-0.46734130634774596,1.0,-1.0,1.0,No
0.7608695652173914,0.49034038638454475,0.0,0.0,0.0,No
0.17391304347826086,-0.13891444342226308,0.0,0.0,0.0,No
-0.2608695652173913,-0.4737810487580496,0.0,0.0,0.0,No
-0.4782608695652174,0.3459061637534501,0.0,0.0,0.0,No
-0.5434782608695652,0.26586936522539106,0.0,0.0,0.0,Yes
-0.17391304347826086,-0.5234590616375345,1.0,-1.0,1.0,Yes
-0.41304347826086957,0.18215271389144447,0.0,0.0,0.0,Yes
-0.2826086956521739,-0.2989880404783808,0.0,0.0,0.0,No
0.7608695652173914,0.6421343146274151,0.0,0.0,0.0,No
-0.043478260869565216,-0.7286108555657773,1.0,-1.0,1.0,Yes
0.2826086956521739,0.4921803127874885,0.0,0.0,0.0,No
-0.5217391304347826,-0.9227230910763569,0.0,0.0,0.0,No
0.2608695652173913,0.5234590616375346,0.0,0.0,0.0,No
0.6304347826086957,-0.36890524379024836,0.0,0.0,0.0,No
0.391304347826087,-0.9162833486660534,0.0,0.0,0.0,No
-0.2391304347826087,0.10211591536338568,0.0,0.0,0.0,No
-0.5217391304347826,0.48114075436982534,0.0,0.0,0.0,Yes
-0.13043478260869565,-0.19135234590616362,0.0,0.0,0.0,No
-0.6086956521739131,-0.9420423183072677,0.0,0.0,0.0,No
0.9130434782608695,0.5206991720331189,0.0,0.0,0.0,No
0.9347826086956522,0.7773689052437903,0.0,0.0,0.0,No
0.08695652173913043,-0.9153633854645814,0.0,0.0,0.0,No
-0.5869565217391305,0.28150873965041423,0.0,0.0,0.0,Yes
-0.10869565217391304,-0.6366145354185833,1.0,-1.0,1.0,No
0.5869565217391305,0.5409383624655015,0.0,0.0,0.0,No
0.17391304347826086,0.4737810487580497,0.0,0.0,0.0,No
0.30434782608695654,0.2713891444342227,0.0,0.0,0.0,No
-0.6086956521739131,-0.8279668813247469,1.0,-1.0,1.0,No
-0.08695652173913043,0.6366145354185835,0.0,0.0,0.0,Yes
0.6956521739130435,0.35510579576816953,0.0,0.0,0.0,No
-0.2608695652173913,0.3017479300827968,0.0,0.0,0.0,No
0.2608695652173913,0.2916283348666055,0.0,0.0,0.0,No
-0.6086956521739131,-0.36246550137994477,0.0,0.0,0.0,Yes
0.9347826086956522,-0.10211591536338542,1.0,-1.0,1.0,No
-0.6086956521739131,0.3771849126034959,0.0,0.0,0.0,Yes
0.41304347826086957,0.6945722171113157,0.0,0.0,0.0,No
-0.391304347826087,-0.9273229070837166,0.0,0.0,0.0,Yes
0.5652173913043478,0.2778288868445264,0.0,0.0,0.0,Yes
0.2826086956521739,-0.2870285188592456,1.0,-1.0,1.0,No
0.32608695652173914,0.36890524379024864,0.0,0.0,0.0,No
-0.6086956521739131,-0.4848206071757129,0.0,0.0,0.0,No
-0.043478260869565216,0.4645814167433303,0.0,0.0,0.0,No
-0.043478260869565216,0.26586936522539106,0.0,0.0,0.0,No
-0.5869565217391305,-0.47930082796688134,0.0,0.0,0.0,No
-0.21739130434782608,-0.9282428702851886,0.0,0.0,0.0,No
0.2826086956521739,0.454461821527139,0.0,0.0,0.0,No
0.8043478260869565,0.3624655013799449,0.0,0.0,0.0,No
0.08695652173913043,0.7276908923643057,0.0,0.0,0.0,No
0.10869565217391304,0.06623735050597993,0.0,0.0,0.0,Yes
0.08695652173913043,-0.28978840846366133,1.0,-1.0,1.0,No
-0.13043478260869565,-0.9254829806807728,0.0,0.0,0.0,No
0.06521739130434782,-0.9310027598896045,0.0,0.0,0.0,No
-0.391304347826087,-0.9254829806807728,0.0,0.0,0.0,No
0.8695652173913043,0.5354185832566699,0.0,0.0,0.0,Yes
0.8478260869565217,-0.26586936522539095,0.0,0.0,0.0,No
-0.1956521739130435,-0.9319227230910763,0.0,0.0,0.0,No
0.9347826086956522,-0.9300827966881325,0.0,0.0,0.0,No
0.6739130434782609,0.46090156393744275,0.0,0.0,0.0,No
0.06521739130434782,0.4342226310947564,0.0,0.0,0.0,No
-0.6086956521739131,-0.9282428702851886,0.0,0.0,0.0,Yes
-0.6086956521739131,-0.9337626494940202,0.0,0.0,0.0,Yes
-0.5652173913043478,0.20239190432382706,0.0,0.0,0.0,Yes
0.3695652173913043,-0.8445262189512419,0.0,0.0,0.0,No
0.0,0.08463661453541875,0.0,0.0,0.0,No
0.4782608695652174,0.31278748850046,0.0,0.0,0.0,No
0.41304347826086957,0.005519779208831856,0.0,0.0,0.0,No
-0.2826086956521739,0.053357865685372693,0.0,0.0,0.0,No
0.8913043478260869,0.5216191352345908,0.0,0.0,0.0,No
0.2391304347826087,-0.8380864765409384,0.0,0.0,0.0,No
